Building ID,Registration ID,Borough,House Number,Street Name,Postcode,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,Filing Date,Filing Period Start Date,Filling Period End Date,Latitude,Longitude,Community Board,Council District,2010 Census Tract,BIN,BBL,NTA
82185,208105,BRONX,3615,GREYSTONE AVENUE,10463,45,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886169,-73.905832,8,11,295,2083993,2057710057,Riverdale-Spuyten Duyvil
82194,714358,BRONX,3627,GREYSTONE AVENUE,10463,2,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886408,-73.905727,8,11,295,2083988,2057710051,Riverdale-Spuyten Duyvil
82177,218551,BRONX,3475,GREYSTONE AVENUE,10463,54,0,0,0,12/10/2020,11/1/2019,10/31/2020,40.884699,-73.907028,8,11,295,2083824,2057640642,Riverdale-Spuyten Duyvil
82188,221165,BRONX,3620,GREYSTONE AVENUE,10463,2,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886284,-73.90576,8,11,295,2083963,2057700065,Riverdale-Spuyten Duyvil
82185,208105,BRONX,3615,GREYSTONE AVENUE,10463,45,0,0,0,11/17/2022,11/1/2020,10/31/2021,40.886169,-73.905832,8,11,295,2083993,2057710057,Riverdale-Spuyten Duyvil
82189,221999,BRONX,3621,GREYSTONE AVENUE,10463,3,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.88629,-73.905778,8,11,295,2083994,2057710155,Riverdale-Spuyten Duyvil
1006302,228567,BRONX,3596,GREYSTONE AVENUE,10463,3,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.885406,-73.906101,8,11,285,2124605,2057590603,Kingsbridge-Marble Hill
82191,225732,BRONX,3623,GREYSTONE AVENUE,10463,3,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886328,-73.905763,8,11,295,2083990,2057710053,Riverdale-Spuyten Duyvil
82185,208105,BRONX,3615,GREYSTONE AVENUE,10463,45,0,0,0,4/21/2023,11/1/2021,10/31/2022,40.886169,-73.905832,8,11,295,2083993,2057710057,Riverdale-Spuyten Duyvil
82204,216354,BRONX,3810,GREYSTONE AVENUE,10463,43,0,0,0,1/16/2019,11/1/2017,11/30/2018,40.887716,-73.905175,8,11,335,2084038,2057790815,Riverdale-Spuyten Duyvil
911609,225917,BRONX,3585,GREYSTONE AVENUE,10463,29,0,0,0,12/2/2022,11/1/2021,10/31/2022,40.884987,-73.90664,8,11,295,2083830,2057647501,Riverdale-Spuyten Duyvil
1006287,228565,BRONX,3590,GREYSTONE AVENUE,10463,3,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.885003,-73.906593,8,11,285,2128739,2057590600,Kingsbridge-Marble Hill
1006290,228566,BRONX,3592,GREYSTONE AVENUE,10463,3,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.885192,-73.906372,8,11,285,2129123,2057590601,Kingsbridge-Marble Hill
82185,208105,BRONX,3615,GREYSTONE AVENUE,10463,45,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.886169,-73.905832,8,11,295,2083993,2057710057,Riverdale-Spuyten Duyvil
1006303,228568,BRONX,3598,GREYSTONE AVENUE,10463,3,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.885513,-73.905963,8,11,285,2127030,2057590604,Kingsbridge-Marble Hill
82206,200434,BRONX,3900,GREYSTONE AVENUE,10463,125,0,0,0,12/30/2020,11/1/2019,10/31/2020,40.889453,-73.904475,8,11,335,2084041,2057800940,Riverdale-Spuyten Duyvil
82181,222448,BRONX,3603,GREYSTONE AVENUE,10463,3,0,0,0,2/25/2022,11/1/2020,10/31/2021,40.88593,-73.905945,8,11,295,2087732,2057710063,Riverdale-Spuyten Duyvil
82180,222447,BRONX,3601,GREYSTONE AVENUE,10463,3,0,0,0,5/19/2021,11/1/2019,10/31/2020,40.885889,-73.905963,8,11,295,2087733,2057710064,Riverdale-Spuyten Duyvil
82190,222001,BRONX,3621B,GREYSTONE AVENUE,10463,3,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.88629,-73.905778,8,11,295,2083992,2057710054,Riverdale-Spuyten Duyvil
82206,200434,BRONX,3900,GREYSTONE AVENUE,10463,126,0,0,0,12/20/2019,11/1/2018,10/31/2019,40.889453,-73.904475,8,11,335,2084041,2057800940,Riverdale-Spuyten Duyvil
82181,222448,BRONX,3603,GREYSTONE AVENUE,10463,3,0,0,0,5/27/2021,11/1/2019,10/31/2020,40.88593,-73.905945,8,11,295,2087732,2057710063,Riverdale-Spuyten Duyvil
82181,222448,BRONX,3603,GREYSTONE AVENUE,10463,3,0,0,0,4/13/2022,11/1/2020,10/31/2021,40.88593,-73.905945,8,11,295,2087732,2057710063,Riverdale-Spuyten Duyvil
806711,222000,BRONX,3621A,GREYSTONE AVENUE,10463,3,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.88629,-73.905778,8,11,295,2100230,2057710055,Riverdale-Spuyten Duyvil
82189,221999,BRONX,3621,GREYSTONE AVENUE,10463,3,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.88629,-73.905778,8,11,295,2083994,2057710155,Riverdale-Spuyten Duyvil
82206,200434,BRONX,3900,GREYSTONE AVENUE,10463,126,0,0,0,1/24/2019,11/1/2017,11/30/2018,40.889453,-73.904475,8,11,335,2084041,2057800940,Riverdale-Spuyten Duyvil
82200,203688,BRONX,3636,GREYSTONE AVENUE,10463,91,0,0,0,12/30/2022,11/1/2021,10/31/2022,40.886605,-73.905622,8,11,295,2083967,2057700069,Riverdale-Spuyten Duyvil
82200,203688,BRONX,3636,GREYSTONE AVENUE,10463,91,4,4,0,1/29/2019,11/1/2017,11/30/2018,40.886605,-73.905622,8,11,295,2083967,2057700069,Riverdale-Spuyten Duyvil
82188,221165,BRONX,3620,GREYSTONE AVENUE,10463,2,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.886284,-73.90576,8,11,295,2083963,2057700065,Riverdale-Spuyten Duyvil
82200,203688,BRONX,3636,GREYSTONE AVENUE,10463,91,0,0,0,1/21/2021,11/1/2019,10/31/2020,40.886605,-73.905622,8,11,295,2083967,2057700069,Riverdale-Spuyten Duyvil
82187,223297,BRONX,3619,GREYSTONE AVENUE,10463,3,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886248,-73.905796,8,11,295,2091873,2057710056,Riverdale-Spuyten Duyvil
911609,225917,BRONX,3585,GREYSTONE AVENUE,10463,46,0,0,0,1/12/2021,11/1/2019,10/31/2020,40.884987,-73.90664,8,11,295,2083830,2057647501,Riverdale-Spuyten Duyvil
82201,208421,BRONX,3804,GREYSTONE AVENUE,10463,40,0,0,0,5/19/2023,11/1/2021,10/31/2022,40.887609,-73.905219,8,11,335,2084037,2057790810,Riverdale-Spuyten Duyvil
82182,222449,BRONX,3605,GREYSTONE AVENUE,10463,3,0,0,0,7/9/2019,11/1/2017,11/30/2018,40.885969,-73.905923,8,11,295,2087731,2057710062,Riverdale-Spuyten Duyvil
82204,216354,BRONX,3810,GREYSTONE AVENUE,10463,43,0,0,0,11/17/2021,11/1/2019,10/31/2020,40.887716,-73.905175,8,11,335,2084038,2057790815,Riverdale-Spuyten Duyvil
82206,200434,BRONX,3900,GREYSTONE AVENUE,10463,126,0,0,0,12/21/2021,11/1/2020,10/31/2021,40.889453,-73.904475,8,11,335,2084041,2057800940,Riverdale-Spuyten Duyvil
1006291,714898,BRONX,3594,GREYSTONE AVENUE,10463,31,0,0,0,8/29/2023,11/1/2021,10/31/2022,40.885299,-73.906235,8,11,285,2127029,2057590602,Kingsbridge-Marble Hill
82204,216354,BRONX,3810,GREYSTONE AVENUE,10463,42,1,1,0,12/12/2019,11/1/2018,10/31/2019,40.887716,-73.905175,8,11,335,2084038,2057790815,Riverdale-Spuyten Duyvil
82204,216354,BRONX,3810,GREYSTONE AVENUE,10463,48,0,0,0,1/27/2023,11/1/2021,10/31/2022,40.887716,-73.905175,8,11,335,2084038,2057790815,Riverdale-Spuyten Duyvil
82204,216354,BRONX,3810,GREYSTONE AVENUE,10463,42,0,0,0,3/18/2022,11/1/2020,10/31/2021,40.887716,-73.905175,8,11,335,2084038,2057790815,Riverdale-Spuyten Duyvil
82196,711994,BRONX,3629,GREYSTONE AVENUE,10463,2,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886449,-73.905709,8,11,295,2083987,2057710050,Riverdale-Spuyten Duyvil
82197,713851,BRONX,3630,GREYSTONE AVENUE,10463,1,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.886484,-73.905673,8,11,295,2088670,2057700067,Riverdale-Spuyten Duyvil
82177,218551,BRONX,3475,GREYSTONE AVENUE,10463,54,0,0,0,2/18/2022,11/1/2020,10/31/2021,40.884699,-73.907028,8,11,295,2083824,2057640642,Riverdale-Spuyten Duyvil
84271,216568,BRONX,2908,HEATH AVENUE,10463,3,0,0,0,10/8/2020,11/1/2018,10/31/2019,40.874889,-73.903473,8,14,273,2015728,2032560138,Kingsbridge Heights-Van Cortlandt Village
806743,208772,BRONX,3021,HEATH AVENUE,10463,26,0,0,0,8/8/2023,11/1/2021,10/31/2022,40.876327,-73.902827,8,14,277,2092469,2032600064,Kingsbridge Heights-Van Cortlandt Village
84269,220948,BRONX,2906,HEATH AVENUE,10463,3,0,0,0,8/10/2023,11/1/2021,10/31/2022,40.874875,-73.90348,8,14,273,2015727,2032560137,Kingsbridge Heights-Van Cortlandt Village
84317,204064,BRONX,3100,HEATH AVENUE,10463,42,0,0,0,11/17/2022,11/1/2020,10/31/2021,40.878482,-73.90082,8,14,277,2015763,2032570033,Kingsbridge Heights-Van Cortlandt Village
84299,206340,BRONX,3060,HEATH AVENUE,10463,3,0,0,0,2/3/2022,11/1/2020,10/31/2021,40.877325,-73.901954,8,14,277,2015755,2032570015,Kingsbridge Heights-Van Cortlandt Village
84208,204044,BRONX,2721,HEATH AVENUE,10463,21,0,0,0,12/28/2021,11/1/2020,10/31/2021,40.871619,-73.905365,7,14,269,2015174,2032390073,University Heights (North)-Fordham
84191,216728,BRONX,2695,HEATH AVENUE,10463,25,0,0,0,4/16/2021,11/1/2019,10/31/2020,40.87135,-73.90551,7,14,269,2015182,2032390084,University Heights (North)-Fordham
84210,221408,BRONX,2800,HEATH AVENUE,10463,78,0,0,0,1/23/2019,11/1/2017,11/30/2018,40.872853,-73.904492,8,14,273,2015688,2032560053,Kingsbridge Heights-Van Cortlandt Village
84286,205847,BRONX,3018,HEATH AVENUE,10463,87,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.876283,-73.90283,8,14,273,2015737,2032560176,Kingsbridge Heights-Van Cortlandt Village
84210,221408,BRONX,2800,HEATH AVENUE,10463,78,0,0,0,12/28/2021,11/1/2020,10/31/2021,40.872853,-73.904492,8,14,273,2015688,2032560053,Kingsbridge Heights-Van Cortlandt Village
840359,224883,BRONX,3089,HEATH AVENUE,10463,3,0,0,0,5/31/2021,11/1/2019,10/31/2020,40.877884,-73.901465,8,14,277,2015932,2032610057,Kingsbridge Heights-Van Cortlandt Village
84224,201608,BRONX,2841,HEATH AVENUE,10463,4,0,0,0,8/19/2022,11/1/2020,10/31/2021,40.87372,-73.90398,8,14,273,2015873,2032590036,Kingsbridge Heights-Van Cortlandt Village
84287,204802,BRONX,3030,HEATH AVENUE,10463,27,0,0,0,12/16/2020,11/1/2019,10/31/2020,40.876809,-73.902428,8,14,277,2015749,2032570001,Kingsbridge Heights-Van Cortlandt Village
893527,225527,BRONX,3099,HEATH AVENUE,10463,4,0,0,0,12/29/2021,11/1/2020,10/31/2021,40.878356,-73.901023,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,36,0,0,0,12/16/2020,11/1/2019,10/31/2020,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84315,216764,BRONX,3095,HEATH AVENUE,10463,3,0,0,0,5/3/2022,11/1/2020,10/31/2021,40.878285,-73.901103,8,14,277,2015931,2032610055,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,36,1,1,0,12/15/2021,11/1/2020,10/31/2021,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84222,210544,BRONX,2837,HEATH AVENUE,10463,4,0,0,0,6/5/2021,11/1/2019,10/31/2020,40.873632,-73.904024,8,14,273,2015875,2032590038,Kingsbridge Heights-Van Cortlandt Village
84217,214091,BRONX,2816,HEATH AVENUE,10463,48,0,0,0,4/20/2021,11/1/2019,10/31/2020,40.873158,-73.904281,8,14,273,2015691,2032560060,Kingsbridge Heights-Van Cortlandt Village
84317,204064,BRONX,3100,HEATH AVENUE,10463,42,0,0,0,12/2/2021,11/1/2020,10/31/2021,40.878482,-73.90082,8,14,277,2015763,2032570033,Kingsbridge Heights-Van Cortlandt Village
84319,209901,BRONX,3111,HEATH AVENUE,10463,66,1,1,0,12/28/2020,11/1/2019,10/31/2020,40.878545,-73.900748,8,14,277,2015930,2032610046,Kingsbridge Heights-Van Cortlandt Village
84287,204802,BRONX,3030,HEATH AVENUE,10463,27,0,0,0,2/22/2019,11/1/2017,11/30/2018,40.876809,-73.902428,8,14,277,2015749,2032570001,Kingsbridge Heights-Van Cortlandt Village
806743,208772,BRONX,3021,HEATH AVENUE,10463,25,0,0,0,2/22/2019,11/1/2017,11/30/2018,40.876327,-73.902827,8,14,277,2092469,2032600064,Kingsbridge Heights-Van Cortlandt Village
893522,225526,BRONX,3103,HEATH AVENUE,10463,4,0,0,0,12/10/2022,11/1/2021,10/31/2022,40.878425,-73.900936,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
995655,228212,BRONX,3007,HEATH AVENUE,10463,3,0,0,0,3/23/2022,11/1/2020,10/31/2021,40.876069,-73.902997,8,14,277,2099982,2032600067,Kingsbridge Heights-Van Cortlandt Village
84208,204044,BRONX,2721,HEATH AVENUE,10463,21,0,0,0,3/16/2021,11/1/2019,10/31/2020,40.871619,-73.905365,7,14,269,2015174,2032390073,University Heights (North)-Fordham
84217,214091,BRONX,2816,HEATH AVENUE,10463,48,0,0,0,12/10/2021,11/1/2020,10/31/2021,40.873158,-73.904281,8,14,273,2015691,2032560060,Kingsbridge Heights-Van Cortlandt Village
84191,216728,BRONX,2695,HEATH AVENUE,10463,25,0,0,0,2/1/2019,11/1/2017,11/30/2018,40.87135,-73.90551,7,14,269,2015182,2032390084,University Heights (North)-Fordham
926595,224929,BRONX,3097,HEATH AVENUE,10463,16,0,0,0,2/28/2019,11/1/2017,11/30/2018,40.878321,-73.901063,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84285,208773,BRONX,3011,HEATH AVENUE,10463,30,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.876143,-73.902946,8,14,277,2092468,2032600064,Kingsbridge Heights-Van Cortlandt Village
893522,225526,BRONX,3103,HEATH AVENUE,10463,4,0,0,0,12/29/2021,11/1/2020,10/31/2021,40.878425,-73.900936,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
893522,225526,BRONX,3103,HEATH AVENUE,10463,4,0,0,0,12/29/2021,11/1/2020,10/31/2021,40.878425,-73.900936,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84203,204903,BRONX,2709,HEATH AVENUE,10463,36,0,0,0,2/10/2021,11/1/2019,10/31/2020,40.871495,-73.905434,7,14,269,2015177,2032390077,University Heights (North)-Fordham
84285,208773,BRONX,3011,HEATH AVENUE,10463,30,4,4,0,12/16/2020,11/1/2019,10/31/2020,40.876143,-73.902946,8,14,277,2092468,2032600064,Kingsbridge Heights-Van Cortlandt Village
84222,210544,BRONX,2837,HEATH AVENUE,10463,4,0,0,0,5/31/2023,11/1/2021,10/31/2022,40.873632,-73.904024,8,14,273,2015875,2032590038,Kingsbridge Heights-Van Cortlandt Village
84319,209901,BRONX,3111,HEATH AVENUE,10463,66,0,0,0,12/13/2021,11/1/2020,10/31/2021,40.878545,-73.900748,8,14,277,2015930,2032610046,Kingsbridge Heights-Van Cortlandt Village
84211,221098,BRONX,2805,HEATH AVENUE,10463,60,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.872947,-73.904448,8,14,273,2015864,2032590001,Kingsbridge Heights-Van Cortlandt Village
84232,216515,BRONX,2851,HEATH AVENUE,10463,3,0,0,0,8/6/2021,11/1/2019,10/31/2020,40.873945,-73.903868,8,14,273,2015868,2032590030,Kingsbridge Heights-Van Cortlandt Village
84203,204903,BRONX,2709,HEATH AVENUE,10463,37,0,0,0,3/20/2023,11/1/2021,10/31/2022,40.871495,-73.905434,7,14,269,2015177,2032390077,University Heights (North)-Fordham
84211,221098,BRONX,2805,HEATH AVENUE,10463,60,0,0,0,12/30/2019,11/1/2018,10/31/2019,40.872947,-73.904448,8,14,273,2015864,2032590001,Kingsbridge Heights-Van Cortlandt Village
84307,204065,BRONX,3075,HEATH AVENUE,10463,43,0,0,0,2/11/2021,11/1/2019,10/31/2020,40.877627,-73.9017,8,14,277,2015936,2032610061,Kingsbridge Heights-Van Cortlandt Village
84211,221098,BRONX,2805,HEATH AVENUE,10463,60,0,0,0,12/12/2022,11/1/2021,10/31/2022,40.872947,-73.904448,8,14,273,2015864,2032590001,Kingsbridge Heights-Van Cortlandt Village
84286,205847,BRONX,3018,HEATH AVENUE,10463,87,0,0,0,1/26/2023,11/1/2021,10/31/2022,40.876283,-73.90283,8,14,273,2015737,2032560176,Kingsbridge Heights-Van Cortlandt Village
84285,208773,BRONX,3011,HEATH AVENUE,10463,30,0,0,0,12/22/2021,11/1/2020,10/31/2021,40.876143,-73.902946,8,14,277,2092468,2032600064,Kingsbridge Heights-Van Cortlandt Village
84275,216979,BRONX,2912,HEATH AVENUE,10463,3,0,0,0,2/26/2022,11/1/2020,10/31/2021,40.874922,-73.903462,8,14,273,2015747,2032560258,Kingsbridge Heights-Van Cortlandt Village
84201,221171,BRONX,2706,HEATH AVENUE,10463,3,0,0,0,7/27/2022,11/1/2020,10/31/2021,40.871468,-73.905426,7,14,269,2015206,2032400024,University Heights (North)-Fordham
84183,203818,BRONX,2680,HEATH AVENUE,10463,53,0,0,0,5/26/2021,11/1/2019,10/31/2020,40.870799,-73.905756,7,14,269,2015198,2032400011,University Heights (North)-Fordham
84286,205847,BRONX,3018,HEATH AVENUE,10463,87,0,0,0,2/1/2019,11/1/2017,11/30/2018,40.876283,-73.90283,8,14,273,2015737,2032560176,Kingsbridge Heights-Van Cortlandt Village
84220,205166,BRONX,2834,HEATH AVENUE,10463,65,0,0,0,3/11/2022,11/1/2020,10/31/2021,40.873509,-73.904071,8,14,273,2015692,2032560064,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,36,2,2,0,12/15/2021,11/1/2020,10/31/2021,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84275,216979,BRONX,2912,HEATH AVENUE,10463,2,0,0,0,4/9/2023,11/1/2021,10/31/2022,40.874922,-73.903462,8,14,273,2015747,2032560258,Kingsbridge Heights-Van Cortlandt Village
84191,216728,BRONX,2695,HEATH AVENUE,10463,25,0,0,0,4/7/2022,11/1/2020,10/31/2021,40.87135,-73.90551,7,14,269,2015182,2032390084,University Heights (North)-Fordham
84286,205847,BRONX,3018,HEATH AVENUE,10463,87,0,0,0,12/8/2021,11/1/2020,10/31/2021,40.876283,-73.90283,8,14,273,2015737,2032560176,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,35,0,0,0,12/24/2019,11/1/2018,10/31/2019,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
926595,224929,BRONX,3097,HEATH AVENUE,10463,4,0,0,0,3/19/2022,11/1/2020,10/31/2021,40.878321,-73.901063,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84287,204802,BRONX,3030,HEATH AVENUE,10463,27,0,0,0,12/27/2019,11/1/2018,10/31/2019,40.876809,-73.902428,8,14,277,2015749,2032570001,Kingsbridge Heights-Van Cortlandt Village
84201,221171,BRONX,2706,HEATH AVENUE,10463,3,0,0,0,7/22/2022,11/1/2020,10/31/2021,40.871468,-73.905426,7,14,269,2015206,2032400024,University Heights (North)-Fordham
84285,208773,BRONX,3011,HEATH AVENUE,10463,30,1,1,0,12/24/2019,11/1/2018,10/31/2019,40.876143,-73.902946,8,14,277,2092468,2032600064,Kingsbridge Heights-Van Cortlandt Village
84223,207541,BRONX,2839,HEATH AVENUE,10463,4,0,0,0,5/16/2023,11/1/2021,10/31/2022,40.873676,-73.904002,8,14,273,2015874,2032590037,Kingsbridge Heights-Van Cortlandt Village
84220,205166,BRONX,2834,HEATH AVENUE,10463,65,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.873509,-73.904071,8,14,273,2015692,2032560064,Kingsbridge Heights-Van Cortlandt Village
84210,221408,BRONX,2800,HEATH AVENUE,10463,78,0,0,0,12/28/2020,11/1/2019,10/31/2020,40.872853,-73.904492,8,14,273,2015688,2032560053,Kingsbridge Heights-Van Cortlandt Village
84232,216515,BRONX,2851,HEATH AVENUE,10463,4,0,0,0,7/15/2021,11/1/2019,10/31/2020,40.873945,-73.903868,8,14,273,2015868,2032590030,Kingsbridge Heights-Van Cortlandt Village
84307,204065,BRONX,3075,HEATH AVENUE,10463,43,0,0,0,5/12/2023,11/1/2021,10/31/2022,40.877627,-73.9017,8,14,277,2015936,2032610061,Kingsbridge Heights-Van Cortlandt Village
893527,225527,BRONX,3099,HEATH AVENUE,10463,4,0,0,0,12/10/2022,11/1/2021,10/31/2022,40.878356,-73.901023,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84211,221098,BRONX,2805,HEATH AVENUE,10463,60,3,3,0,2/25/2019,11/1/2017,11/30/2018,40.872947,-73.904448,8,14,273,2015864,2032590001,Kingsbridge Heights-Van Cortlandt Village
806743,208772,BRONX,3021,HEATH AVENUE,10463,26,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.876327,-73.902827,8,14,277,2092469,2032600064,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,36,3,3,0,12/15/2021,11/1/2020,10/31/2021,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84287,204802,BRONX,3030,HEATH AVENUE,10463,27,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.876809,-73.902428,8,14,277,2015749,2032570001,Kingsbridge Heights-Van Cortlandt Village
84219,216535,BRONX,2819,HEATH AVENUE,10463,3,0,0,0,5/22/2023,11/1/2021,10/31/2022,40.873243,-73.904252,8,14,273,2015877,2032590045,Kingsbridge Heights-Van Cortlandt Village
84307,204065,BRONX,3075,HEATH AVENUE,10463,43,0,0,0,3/15/2022,11/1/2020,10/31/2021,40.877627,-73.9017,8,14,277,2015936,2032610061,Kingsbridge Heights-Van Cortlandt Village
84208,204044,BRONX,2721,HEATH AVENUE,10463,21,0,0,0,12/20/2022,11/1/2021,10/31/2022,40.871619,-73.905365,7,14,269,2015174,2032390073,University Heights (North)-Fordham
926595,224929,BRONX,3097,HEATH AVENUE,10463,4,0,0,0,12/10/2022,11/1/2021,10/31/2022,40.878321,-73.901063,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
84317,204064,BRONX,3100,HEATH AVENUE,10463,42,0,0,0,12/30/2020,11/1/2019,10/31/2020,40.878482,-73.90082,8,14,277,2015763,2032570033,Kingsbridge Heights-Van Cortlandt Village
84217,214091,BRONX,2816,HEATH AVENUE,10463,48,0,0,0,12/19/2022,11/1/2021,10/31/2022,40.873158,-73.904281,8,14,273,2015691,2032560060,Kingsbridge Heights-Van Cortlandt Village
880117,224930,BRONX,3101,HEATH AVENUE,10463,4,0,0,0,12/10/2022,11/1/2021,10/31/2022,40.878392,-73.900983,8,14,277,2114270,2032617501,Kingsbridge Heights-Van Cortlandt Village
840359,224883,BRONX,3089,HEATH AVENUE,10463,3,0,0,0,5/17/2023,11/1/2021,10/31/2022,40.877884,-73.901465,8,14,277,2015932,2032610057,Kingsbridge Heights-Van Cortlandt Village
84319,209901,BRONX,3111,HEATH AVENUE,10463,66,1,1,0,3/7/2023,11/1/2021,10/31/2022,40.878545,-73.900748,8,14,277,2015930,2032610046,Kingsbridge Heights-Van Cortlandt Village
84211,221098,BRONX,2805,HEATH AVENUE,10463,60,0,0,0,12/29/2020,11/1/2019,10/31/2020,40.872947,-73.904448,8,14,273,2015864,2032590001,Kingsbridge Heights-Van Cortlandt Village
84191,216728,BRONX,2695,HEATH AVENUE,10463,26,0,0,0,3/17/2023,11/1/2021,10/31/2022,40.87135,-73.90551,7,14,269,2015182,2032390084,University Heights (North)-Fordham
995655,228212,BRONX,3007,HEATH AVENUE,10463,3,0,0,0,7/24/2021,11/1/2019,10/31/2020,40.876069,-73.902997,8,14,277,2099982,2032600067,Kingsbridge Heights-Van Cortlandt Village
84224,201608,BRONX,2841,HEATH AVENUE,10463,4,0,0,0,3/5/2022,11/1/2020,10/31/2021,40.87372,-73.90398,8,14,273,2015873,2032590036,Kingsbridge Heights-Van Cortlandt Village
84203,204903,BRONX,2709,HEATH AVENUE,10463,37,4,4,0,2/19/2019,11/1/2017,11/30/2018,40.871495,-73.905434,7,14,269,2015177,2032390077,University Heights (North)-Fordham
84284,206281,BRONX,3004,HEATH AVENUE,10463,35,5,5,0,2/13/2019,11/1/2017,11/30/2018,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84222,210544,BRONX,2837,HEATH AVENUE,10463,4,0,0,0,3/18/2022,11/1/2020,10/31/2021,40.873632,-73.904024,8,14,273,2015875,2032590038,Kingsbridge Heights-Van Cortlandt Village
84285,208773,BRONX,3011,HEATH AVENUE,10463,30,0,0,0,2/22/2019,11/1/2017,11/30/2018,40.876143,-73.902946,8,14,277,2092468,2032600064,Kingsbridge Heights-Van Cortlandt Village
84287,204802,BRONX,3030,HEATH AVENUE,10463,27,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.876809,-73.902428,8,14,277,2015749,2032570001,Kingsbridge Heights-Van Cortlandt Village
84284,206281,BRONX,3004,HEATH AVENUE,10463,35,1,1,0,12/29/2022,11/1/2021,10/31/2022,40.876022,-73.903001,8,14,273,2015736,2032560172,Kingsbridge Heights-Van Cortlandt Village
84224,201608,BRONX,2841,HEATH AVENUE,10463,4,0,0,0,3/26/2023,11/1/2021,10/31/2022,40.87372,-73.90398,8,14,273,2015873,2032590036,Kingsbridge Heights-Van Cortlandt Village
